-1 -24 34 0
8 -88 0
33 -88 0
-9 -18 89 0
9 -89 0
18 -89 0
-9 -20 90 0
9 -90 0
20 -90 0
-9 -24 91 0
9 -91 0
24 -91 0
-9 -26 92 0
9 -92 0
26 -92 0
-9 -31 93 0
9 -93 0
31 -93 0
-9 -33 94 0
9 -94 0
33 -94 0
-10 -13 95 0
10 -95 0
13 -95 0
-10 -19 96 0
10 -96 0
19 -96 0
-10 -20 97 0
10 -97 0
20 -97 0
-10 -21 98 0
10 -98 0
21 -98 0
-10 -24 99 0
10 -99 0
24 -99 0
-10 -25 100 0
10 -100 0
25 -100 0
-10 -27 101 0
10 -101 0
27 -101 0
-10 -30 102 0
10 -102 0
30 -102 0
-10 -31 103 0
10 -103 0
31 -103 0
-10 -32 104 0
10 -104 0
32 -104 0
-10 -33 105 0
10 -105 0
33 -105 0
-11 -14 106 0
11 -106 0
14 -106 0
-11 -19 107 0
11 -107 0
19 -107 0
-11 -20 108 0
11 -108 0
20 -108 0
-11 -25 109 0
11 -109 0
25 -109 0
-11 -26 110 0
11 -110 0
26 -110 0
-11 -27 111 0
11 -111 0
27 -111 0
-11 -28 112 0
11 -112 0
28 -112 0
-11 -29 113 0
11 -113 0
29 -113 0
-11 -30 114 0
11 -114 0
30 -114 0
-11 -31 115 0
11 -115 0
31 -115 0
-11 -33 116 0
11 -116 0
33 -116 0
-12 -15 117 0
12 -117 0
15 -117 0
-12 -19 118 0
12 -118 0
19 -118 0
-12 -20 119 0
12 -119 0
20 -119 0
-12 -21 120 0
12 -120 0
21 -120 0
-12 -23 121 0
12 -121 0
23 -121 0
-12 -25 122 0
12 -122 0
25 -122 0
-12 -27 123 0
12 -123 0
27 -123 0
-12 -32 124 0
12 -124 0
32 -124 0
-12 -33 125 0
12 -125 0
33 -125 0
-13 -16 126 0
13 -126 0
16 -126 0
-13 -18 127 0
13 -127 0
18 -127 0
-13 -22 128 0
13 -128 0
22 -128 0
-13 -23 129 0
13 -129 0
23 -129 0
-13 -26 130 0
13 -130 0
26 -130 0
-13 -30 131 0
13 -131 0
30 -131 0
-13 -31 132 0
13 -132 0
31 -132 0
-14 -17 133 0
14 -133 0
17 -133 0
-14 -18 134 0
14 -134 0
18 -134 0
-14 -19 135 0
14 -135 0
19 -135 0
-14 -21 136 0
14 -136 0
21 -136 0
-14 -23 137 0
14 -137 0
23 -137 0
-14 -24 138 0
14 -138 0
24 -138 0
-14 -25 139 0
14 -139 0
25 -139 0
-14 -27 140 0
14 -140 0
27 -140 0
-14 -29 141 0
14 -141 0
29 -141 0
-14 -30 142 0
14 -142 0
30 -142 0
-14 -31 143 0
14 -143 0
31 -143 0
-15 -17 144 0
15 -144 0
17 -144 0
-15 -18 145 0
15 -145 0
18 -145 0
-15 -19 146 0
15 -146 0
19 -146 0
-15 -20 147 0
15 -147 0
20 -147 0
-15 -22 148 0
15 -148 0
22 -148 0
-15 -23 149 0
15 -149 0
23 -149 0
-15 -24 150 0
15 -150 0
24 -150 0
-15 -27 151 0
15 -151 0
27 -151 0
-15 -28 152 0
15 -152 0
28 -152 0
-15 -29 153 0
15 -153 0
29 -153 0
-16 -19 154 0
16 -154 0
19 -154 0
-16 -20 155 0
16 -155 0
20 -155 0
-16 -21 156 0
16 -156 0
21 -156 0
-16 -24 157 0
16 -157 0
24 -157 0
-16 -25 158 0
16 -158 0
25 -158 0
-16 -29 159 0
16 -159 0
29 -159 0
-16 -30 160 0
16 -160 0
30 -160 0
-16 -31 161 0
16 -161 0
31 -161 0
-17 -18 162 0
17 -162 0
18 -162 0
-17 -20 163 0
17 -163 0
20 -163 0
-17 -22 164 0
17 -164 0
22 -164 0
-17 -24 165 0
17 -165 0
24 -165 0
-17 -27 166 0
17 -166 0
27 -166 0
-17 -28 167 0
17 -167 0
28 -167 0
-17 -29 168 0
17 -168 0
29 -168 0
-17 -32 169 0
17 -169 0
32 -169 0
-18 -20 170 0
18 -170 0
20 -170 0
-18 -21 171 0
18 -171 0
21 -171 0
-18 -22 172 0
18 -172 0
22 -172 0
-18 -23 173 0
18 -173 0
23 -173 0
-18 -27 174 0
18 -174 0
27 -174 0
-18 -28 175 0
18 -175 0
28 -175 0
-18 -29 176 0
18 -176 0
29 -176 0
-18 -31 177 0
18 -177 0
31 -177 0
-18 -32 178 0
18 -178 0
32 -178 0
-19 -20 179 0
19 -179 0
20 -179 0
-19 -21 180 0
19 -180 0
21 -180 0
-19 -22 181 0
19 -181 0
22 -181 0
-19 -23 182 0
19 -182 0
23 -182 0
-19 -25 183 0
19 -183 0
25 -183 0
-19 -26 184 0
19 -184 0
26 -184 0
-19 -27 185 0
19 -185 0
27 -185 0
-19 -29 186 0
19 -186 0
29 -186 0
-19 -30 187 0
19 -187 0
30 -187 0
-19 -31 188 0
19 -188 0
31 -188 0
-19 -33 189 0
19 -189 0
33 -189 0
-20 -21 190 0
20 -190 0
21 -190 0
-20 -22 191 0
20 -191 0
22 -191 0
-20 -23 192 0
20 -192 0
23 -192 0
-20 -30 193 0
20 -193 0
30 -193 0
-20 -33 194 0
20 -194 0
33 -194 0
-21 -22 195 0
21 -195 0
22 -195 0
-21 -28 196 0
21 -196 0
28 -196 0
-21 -30 197 0
21 -197 0
30 -197 0
-21 -31 198 0
21 -198 0
31 -198 0
-21 -32 199 0
21 -199 0
32 -199 0
-21 -33 200 0
21 -200 0
33 -200 0
-22 -23 201 0
22 -201 0
23 -201 0
-22 -24 202 0
22 -202 0
24 -202 0
-22 -27 203 0
22 -203 0
27 -203 0
-22 -32 204 0
22 -204 0
32 -204 0
-22 -33 205 0
22 -205 0
33 -205 0
-23 -25 206 0
23 -206 0
25 -206 0
-23 -29 207 0
23 -207 0
29 -207 0
-23 -30 208 0
23 -208 0
30 -208 0
-23 -32 209 0
23 -209 0
32 -209 0
-24 -25 210 0
24 -210 0
25 -210 0
-24 -26 211 0
24 -211 0
26 -211 0
-24 -29 212 0
24 -212 0
29 -212 0
-24 -32 213 0
24 -213 0
32 -213 0
-24 -33 214 0
24 -214 0
33 -214 0
-25 -27 215 0
25 -215 0
27 -215 0
-25 -28 216 0
25 -216 0
28 -216 0
-26 -27 217 0
26 -217 0
27 -217 0
-26 -28 218 0
26 -218 0
28 -218 0
-26 -29 219 0
26 -219 0
29 -219 0
-26 -33 220 0
26 -220 0
33 -220 0
-27 -29 221 0
27 -221 0
29 -221 0
-27 -30 222 0
27 -222 0
30 -222 0
-27 -31 223 0
27 -223 0
31 -223 0
-28 -29 224 0
28 -224 0
29 -224 0
-28 -31 225 0
28 -225 0
31 -225 0
-28 -33 226 0
28 -226 0
33 -226 0
-29 -32 227 0
29 -227 0
32 -227 0
-29 -33 228 0
29 -228 0
33 -228 0
-30 -32 229 0
30 -229 0
32 -229 0
-31 -33 230 0
31 -230 0
33 -230 0
-1 -2 231 0
1 -231 0
2 -231 0
-1 -18 232 0
1 -232 0
18 -232 0
-1 -21 233 0
1 -233 0
21 -233 0
-1 -25 234 0
1 -234 0
25 -234 0
-1 -26 235 0
1 -235 0
26 -235 0
-1 -27 236 0
1 -236 0
27 -236 0
-1 -29 237 0
1 -237 0
29 -237 0
-1 -32 238 0
1 -238 0
32 -238 0
-1 -33 239 0
1 -239 0
33 -239 0
-2 -30 240 0
2 -240 0
30 -240 0
-3 -17 241 0
3 -241 0
17 -241 0
-3 -20 242 0
3 -242 0
20 -242 0
-3 -24 243 0
3 -243 0
24 -243 0
-3 -25 244 0
3 -244 0
25 -244 0
-3 -26 245 0
3 -245 0
26 -245 0
-3 -28 246 0
3 -246 0
28 -246 0
-3 -32 247 0
3 -247 0
32 -247 0
-4 -33 248 0
4 -248 0
33 -248 0
-5 -16 249 0
5 -249 0
16 -249 0
-5 -19 250 0
5 -250 0
19 -250 0
-5 -23 251 0
5 -251 0
23 -251 0
-5 -24 252 0
5 -252 0
24 -252 0
-5 -25 253 0
5 -253 0
25 -253 0
-5 -30 254 0
5 -254 0
30 -254 0
-5 -31 255 0
5 -255 0
31 -255 0
-5 -32 256 0
5 -256 0
32 -256 0
-5 -33 257 0
5 -257 0
33 -257 0
-6 -25 258 0
6 -258 0
25 -258 0
-6 -28 259 0
6 -259 0
28 -259 0
-6 -32 260 0
6 -260 0
32 -260 0
-7 -15 261 0
7 -261 0
15 -261 0
-7 -18 262 0
7 -262 0
18 -262 0
-7 -24 263 0
7 -263 0
24 -263 0
-7 -26 264 0
7 -264 0
26 -264 0
-7 -30 265 0
7 -265 0
30 -265 0
-8 -31 266 0
8 -266 0
31 -266 0
-9 -14 267 0
9 -267 0
14 -267 0
-9 -17 268 0
9 -268 0
17 -268 0
-9 -19 269 0
9 -269 0
19 -269 0
-9 -21 270 0
9 -270 0
21 -270 0
-9 -22 271 0
9 -271 0
22 -271 0
-9 -23 272 0
9 -272 0
23 -272 0
-9 -28 273 0
9 -273 0
28 -273 0
-9 -29 274 0
9 -274 0
29 -274 0
-9 -30 275 0
9 -275 0
30 -275 0
-10 -17 276 0
10 -276 0
17 -276 0
-10 -23 277 0
10 -277 0
23 -277 0
-10 -26 278 0
10 -278 0
26 -278 0
-10 -29 279 0
10 -279 0
29 -279 0
-11 -13 280 0
11 -280 0
13 -280 0
-11 -15 281 0
11 -281 0
15 -281 0
-11 -16 282 0
11 -282 0
16 -282 0
-11 -22 283 0
11 -283 0
22 -283 0
-11 -24 284 0
11 -284 0
24 -284 0
-12 -13 285 0
12 -285 0
13 -285 0
-12 -26 286 0
12 -286 0
26 -286 0
-13 -15 287 0
13 -287 0
15 -287 0
-13 -17 288 0
13 -288 0
17 -288 0
-13 -19 289 0
13 -289 0
19 -289 0
-13 -20 290 0
13 -290 0
20 -290 0
-13 -21 291 0
13 -291 0
21 -291 0
-13 -25 292 0
13 -292 0
25 -292 0
-13 -28 293 0
13 -293 0
28 -293 0
-13 -29 294 0
13 -294 0
29 -294 0
-13 -32 295 0
13 -295 0
32 -295 0
-14 -15 296 0
14 -296 0
15 -296 0
-14 -22 297 0
14 -297 0
22 -297 0
-14 -28 298 0
14 -298 0
28 -298 0
-14 -32 299 0
14 -299 0
32 -299 0
-14 -33 300 0
14 -300 0
33 -300 0
-15 -21 301 0
15 -301 0
21 -301 0
-15 -26 302 0
15 -302 0
26 -302 0
-15 -33 303 0
15 -303 0
33 -303 0
-16 -18 304 0
16 -304 0
18 -304 0
-16 -33 305 0
16 -305 0
33 -305 0
-17 -26 306 0
17 -306 0
26 -306 0
-17 -30 307 0
17 -307 0
30 -307 0
-17 -33 308 0
17 -308 0
33 -308 0
-18 -19 309 0
18 -309 0
19 -309 0
-18 -25 310 0
18 -310 0
25 -310 0
-18 -30 311 0
18 -311 0
30 -311 0
-18 -33 312 0
18 -312 0
33 -312 0
-19 -32 313 0
19 -313 0
32 -313 0
-20 -28 314 0
20 -314 0
28 -314 0
-21 -24 315 0
21 -315 0
24 -315 0
-21 -25 316 0
21 -316 0
25 -316 0
-21 -26 317 0
21 -317 0
26 -317 0
-21 -27 318 0
21 -318 0
27 -318 0
-21 -29 319 0
21 -319 0
29 -319 0
-22 -25 320 0
22 -320 0
25 -320 0
-22 -28 321 0
22 -321 0
28 -321 0
-22 -29 322 0
22 -322 0
29 -322 0
-22 -30 323 0
22 -323 0
30 -323 0
-23 -24 324 0
23 -324 0
24 -324 0
-23 -33 325 0
23 -325 0
33 -325 0
-24 -27 326 0
24 -326 0
27 -326 0
-24 -28 327 0
24 -327 0
28 -327 0
-24 -30 328 0
24 -328 0
30 -328 0
-25 -29 329 0
25 -329 0
29 -329 0
-25 -30 330 0
25 -330 0
30 -330 0
-25 -31 331 0
25 -331 0
31 -331 0
-25 -33 332 0
25 -332 0
33 -332 0
-26 -30 333 0
26 -333 0
30 -333 0
-28 -30 334 0
28 -334 0
30 -334 0
-29 -31 335 0
29 -335 0
31 -335 0
-30 -31 336 0
30 -336 0
31 -336 0
-30 -33 337 0
30 -337 0
33 -337 0
-31 -32 338 0
31 -338 0
32 -338 0
-1 -3 339 0
1 -339 0
3 -339 0
-1 -31 340 0
1 -340 0
31 -340 0
-2 -18 341 0
2 -341 0
18 -341 0
-2 -21 342 0
2 -342 0
21 -342 0
-2 -27 343 0
2 -343 0
27 -343 0
-2 -32 344 0
2 -344 0
32 -344 0
-4 -17 345 0
4 -345 0
17 -345 0
-4 -20 346 0
4 -346 0
20 -346 0
-4 -26 347 0
4 -347 0
26 -347 0
-4 -28 348 0
4 -348 0
28 -348 0
-4 -29 349 0
4 -349 0
29 -349 0
-5 -29 350 0
5 -350 0
29 -350 0
-6 -16 351 0
6 -351 0
16 -351 0
-6 -19 352 0
6 -352 0
19 -352 0
-6 -24 353 0
6 -353 0
24 -353 0
-6 -30 354 0
6 -354 0
30 -354 0
-7 -32 355 0
7 -355 0
32 -355 0
-8 -15 356 0
8 -356 0
15 -356 0
-8 -18 357 0
8 -357 0
18 -357 0
-8 -24 358 0
8 -358 0
24 -358 0
-8 -26 359 0
8 -359 0
26 -359 0
-8 -27 360 0
8 -360 0
27 -360 0
-9 -27 361 0
9 -361 0
27 -361 0
-9 -32 362 0
9 -362 0
32 -362 0
-10 -14 363 0
10 -363 0
14 -363 0
-10 -18 364 0
10 -364 0
18 -364 0
-10 -22 365 0
10 -365 0
22 -365 0
-10 -28 366 0
10 -366 0
28 -366 0
-12 -14 367 0
12 -367 0
14 -367 0
-12 -16 368 0
12 -368 0
16 -368 0
-12 -22 369 0
12 -369 0
22 -369 0
-12 -24 370 0
12 -370 0
24 -370 0
-12 -29 371 0
12 -371 0
29 -371 0
-12 -30 372 0
12 -372 0
30 -372 0
-12 -31 373 0
12 -373 0
31 -373 0
-13 -24 374 0
13 -374 0
24 -374 0
-13 -33 375 0
13 -375 0
33 -375 0
-14 -16 376 0
14 -376 0
16 -376 0
-14 -20 377 0
14 -377 0
20 -377 0
-15 -31 378 0
15 -378 0
31 -378 0
-16 -17 379 0
16 -379 0
17 -379 0
-16 -23 380 0
16 -380 0
23 -380 0
-16 -26 381 0
16 -381 0
26 -381 0
-16 -27 382 0
16 -382 0
27 -382 0
-16 -28 383 0
16 -383 0
28 -383 0
-16 -32 384 0
16 -384 0
32 -384 0
-17 -23 385 0
17 -385 0
23 -385 0
-17 -31 386 0
17 -386 0
31 -386 0
-19 -24 387 0
19 -387 0
24 -387 0
-20 -24 388 0
20 -388 0
24 -388 0
-20 -25 389 0
20 -389 0
25 -389 0
-20 -26 390 0
20 -390 0
26 -390 0
-20 -27 391 0
20 -391 0
27 -391 0
-20 -29 392 0
20 -392 0
29 -392 0
-22 -31 393 0
22 -393 0
31 -393 0
-23 -26 394 0
23 -394 0
26 -394 0
-23 -27 395 0
23 -395 0
27 -395 0
-23 -31 396 0
23 -396 0
31 -396 0
-25 -26 397 0
25 -397 0
26 -397 0
-25 -32 398 0
25 -398 0
32 -398 0
-27 -28 399 0
27 -399 0
28 -399 0
-27 -32 400 0
27 -400 0
32 -400 0
-27 -33 401 0
27 -401 0
33 -401 0
-28 -32 402 0
28 -402 0
32 -402 0
-32 -33 403 0
32 -403 0
33 -403 0
-1 -4 404 0
1 -404 0
4 -404 0
-1 -19 405 0
1 -405 0
19 -405 0
-1 -22 406 0
1 -406 0
22 -406 0
-1 -28 407 0
1 -407 0
28 -407 0
-3 -18 408 0
3 -408 0
18 -408 0
-3 -21 409 0
3 -409 0
21 -409 0
-3 -27 410 0
3 -410 0
27 -410 0
-5 -17 411 0
5 -411 0
17 -411 0
-5 -20 412 0
5 -412 0
20 -412 0
-7 -16 413 0
7 -413 0
16 -413 0
-7 -19 414 0
7 -414 0
19 -414 0
-7 -23 415 0
7 -415 0
23 -415 0
-8 -32 416 0
8 -416 0
32 -416 0
-9 -15 417 0
9 -417 0
15 -417 0
-11 -21 418 0
11 -418 0
21 -418 0
-11 -32 419 0
11 -419 0
32 -419 0
-12 -28 420 0
12 -420 0
28 -420 0
-15 -25 421 0
15 -421 0
25 -421 0
-15 -30 422 0
15 -422 0
30 -422 0
-15 -32 423 0
15 -423 0
32 -423 0
-17 -21 424 0
17 -424 0
21 -424 0
-17 -25 425 0
17 -425 0
25 -425 0
-19 -28 426 0
19 -426 0
28 -426 0
-20 -31 427 0
20 -427 0
31 -427 0
-20 -32 428 0
20 -428 0
32 -428 0
-21 -23 429 0
21 -429 0
23 -429 0
-23 -28 430 0
23 -430 0
28 -430 0
-24 -31 431 0
24 -431 0
31 -431 0
-29 -30 432 0
29 -432 0
30 -432 0
-1 -5 433 0
1 -433 0
5 -433 0
-2 -3 434 0
2 -434 0
3 -434 0
-2 -19 435 0
2 -435 0
19 -435 0
-2 -22 436 0
2 -436 0
22 -436 0
-3 -31 437 0
3 -437 0
31 -437 0
-4 -18 438 0
4 -438 0
18 -438 0
-4 -21 439 0
4 -439 0
21 -439 0
-6 -17 440 0
6 -440 0
17 -440 0
-6 -20 441 0
6 -441 0
20 -441 0
-7 -29 442 0
7 -442 0
29 -442 0
-8 -16 443 0
8 -443 0
16 -443 0
-8 -19 444 0
8 -444 0
19 -444 0
-10 -15 445 0
10 -445 0
15 -445 0
-11 -18 446 0
11 -446 0
18 -446 0
-12 -17 447 0
12 -447 0
17 -447 0
-13 -14 448 0
13 -448 0
14 -448 0
-13 -27 449 0
13 -449 0
27 -449 0
-14 -26 450 0
14 -450 0
26 -450 0
-15 -16 451 0
15 -451 0
16 -451 0
-16 -22 452 0
16 -452 0
22 -452 0
-17 -19 453 0
17 -453 0
19 -453 0
-22 -26 454 0
22 -454 0
26 -454 0
-26 -31 455 0
26 -455 0
31 -455 0
-26 -32 456 0
26 -456 0
32 -456 0
-1 -6 457 0
1 -457 0
6 -457 0
-1 -20 458 0
1 -458 0
20 -458 0
-1 -23 459 0
1 -459 0
23 -459 0
-2 -4 460 0
2 -460 0
4 -460 0
-3 -19 461 0
3 -461 0
19 -461 0
-3 -22 462 0
3 -462 0
22 -462 0
-5 -18 463 0
5 -463 0
18 -463 0
-5 -21 464 0
5 -464 0
21 -464 0
-5 -27 465 0
5 -465 0
27 -465 0
-7 -17 466 0
7 -466 0
17 -466 0
-7 -20 467 0
7 -467 0
20 -467 0
-7 -25 468 0
7 -468 0
25 -468 0
-9 -16 469 0
9 -469 0
16 -469 0
-9 -25 470 0
9 -470 0
25 -470 0
-11 -23 471 0
11 -471 0
23 -471 0
-18 -24 472 0
18 -472 0
24 -472 0
-1 -7 473 0
1 -473 0
7 -473 0
-2 -5 474 0
2 -474 0
5 -474 0
-8 -20 475 0
8 -475 0
20 -475 0
-10 -16 476 0
10 -476 0
16 -476 0
-18 -26 477 0
18 -477 0
26 -477 0
-1 -8 478 0
1 -478 0
8 -478 0
-2 -6 479 0
2 -479 0
6 -479 0
-3 -4 480 0
3 -480 0
4 -480 0
-1 -9 481 0
1 -481 0
9 -481 0
-2 -7 482 0
2 -482 0
7 -482 0
-3 -5 483 0
3 -483 0
5 -483 0
-1 -10 484 0
1 -484 0
10 -484 0
-2 -8 485 0
2 -485 0
8 -485 0
-3 -6 486 0
3 -486 0
6 -486 0
-11 -17 487 0
11 -487 0
17 -487 0
-1 -11 488 0
1 -488 0
11 -488 0
-2 -9 489 0
2 -489 0
9 -489 0
-3 -7 490 0
3 -490 0
7 -490 0
-4 -5 491 0
4 -491 0
5 -491 0
-1 -12 492 0
1 -492 0
12 -492 0
-2 -10 493 0
2 -493 0
10 -493 0
-3 -8 494 0
3 -494 0
8 -494 0
-4 -6 495 0
4 -495 0
6 -495 0
-1 -13 496 0
1 -496 0
13 -496 0
-2 -11 497 0
2 -497 0
11 -497 0
-3 -9 498 0
3 -498 0
9 -498 0
-4 -7 499 0
4 -499 0
7 -499 0
-12 -18 500 0
12 -500 0
18 -500 0
-1 -14 501 0
1 -501 0
14 -501 0
-2 -12 502 0
2 -502 0
12 -502 0
-3 -10 503 0
3 -503 0
10 -503 0
-4 -8 504 0
4 -504 0
8 -504 0
-5 -6 505 0
5 -505 0
6 -505 0
-1 -15 506 0
1 -506 0
15 -506 0
-2 -13 507 0
2 -507 0
13 -507 0
-3 -11 508 0
3 -508 0
11 -508 0
-4 -9 509 0
4 -509 0
9 -509 0
-5 -7 510 0
5 -510 0
7 -510 0
-1 -16 511 0
1 -511 0
16 -511 0
-2 -14 512 0
2 -512 0
14 -512 0
-3 -12 513 0
3 -513 0
12 -513 0
-4 -10 514 0
4 -514 0
10 -514 0
-5 -8 515 0
5 -515 0
8 -515 0
-1 -17 516 0
1 -516 0
17 -516 0
-2 -15 517 0
2 -517 0
15 -517 0
-3 -13 518 0
3 -518 0
13 -518 0
-4 -11 519 0
4 -519 0
11 -519 0
-5 -9 520 0
5 -520 0
9 -520 0
-6 -7 521 0
6 -521 0
7 -521 0
-2 -16 522 0
2 -522 0
16 -522 0
-3 -14 523 0
3 -523 0
14 -523 0
-4 -12 524 0
4 -524 0
12 -524 0
-5 -10 525 0
5 -525 0
10 -525 0
-6 -8 526 0
6 -526 0
8 -526 0
-3 -15 527 0
3 -527 0
15 -527 0
-4 -13 528 0
4 -528 0
13 -528 0
-5 -11 529 0
5 -529 0
11 -529 0
-6 -9 530 0
6 -530 0
9 -530 0
-3 -16 531 0
3 -531 0
16 -531 0
-4 -14 532 0
4 -532 0
14 -532 0
-5 -12 533 0
5 -533 0
12 -533 0
-6 -10 534 0
6 -534 0
10 -534 0
-7 -8 535 0
7 -535 0
8 -535 0
-4 -15 536 0
4 -536 0
15 -536 0
-5 -13 537 0
5 -537 0
13 -537 0
-6 -11 538 0
6 -538 0
11 -538 0
-7 -9 539 0
7 -539 0
9 -539 0
-5 -14 540 0
5 -540 0
14 -540 0
-6 -12 541 0
6 -541 0
12 -541 0
-7 -10 542 0
7 -542 0
10 -542 0
-5 -15 543 0
5 -543 0
15 -543 0
-6 -13 544 0
6 -544 0
13 -544 0
-7 -11 545 0
7 -545 0
11 -545 0
-8 -9 546 0
8 -546 0
9 -546 0
-6 -14 547 0
6 -547 0
14 -547 0
-7 -12 548 0
7 -548 0
12 -548 0
-8 -10 549 0
8 -549 0
10 -549 0
-7 -13 550 0
7 -550 0
13 -550 0
-8 -11 551 0
8 -551 0
11 -551 0
-7 -14 552 0
7 -552 0
14 -552 0
-8 -12 553 0
8 -553 0
12 -553 0
-9 -10 554 0
9 -554 0
10 -554 0
-8 -13 555 0
8 -555 0
13 -555 0
-9 -11 556 0
9 -556 0
11 -556 0
-9 -12 557 0
9 -557 0
12 -557 0
-9 -13 558 0
9 -558 0
13 -558 0
-10 -11 559 0
10 -559 0
11 -559 0
-10 -12 560 0
10 -560 0
12 -560 0
-11 -12 561 0
11 -561 0
12 -561 0
p cnf 561 1617
